,mask_name,0_0,0_1,0_2,0_3,1_0,1_1,1_2,1_3,2_0,2_1,2_2,2_3,3_0,3_1,3_2,3_3
0,blocked_0_b4.png,duck/duck_06s.jpg,chair/chair_06s.jpg,hockey_stick/hockey_stick_04s.jpg,overalls/overalls_06s.jpg,flamingo/flamingo_02s.jpg,wheel/wheel_01b.jpg,yo-yo/yo-yo_06s.jpg,wine/wine_11s.jpg,cheese/cheese_14n.jpg,paperclip/paperclip_02s.jpg,wine/wine_20s.jpg,television/television_01b.jpg,knife/knife_07s.jpg,table/table_06s.jpg,motorcycle/motorcycle_10s.jpg,tree/tree_01b.jpg
0,blocked_1_b4.png,motorcycle/motorcycle_05s.jpg,wasp/wasp_05s.jpg,banana/banana_09s.jpg,butterfly/butterfly_05s.jpg,guitar/guitar_14s.jpg,bandage/bandage_02s.jpg,refrigerator/refrigerator_02s.jpg,banana/banana_10s.jpg,yo-yo/yo-yo_09s.jpg,pillow/pillow_05s.jpg,wine/wine_09s.jpg,box/box_01b.jpg,wheel/wheel_07s.jpg,computer/computer_07s.jpg,wheel/wheel_01b.jpg,coffee/coffee_06s.jpg
0,blocked_2_b4.png,skirt/skirt_12s.jpg,yo-yo/yo-yo_07s.jpg,car/car_05s.jpg,candle/candle_04n.jpg,piano/piano_05n.jpg,car/car_02s.jpg,carrot/carrot_01b.jpg,chocolate/chocolate_11s.jpg,overalls/overalls_04s.jpg,carrot/carrot_11s.jpg,ear/ear_09s.jpg,chair/chair_06s.jpg,flamingo/flamingo_09s.jpg,hockey_stick/hockey_stick_03s.jpg,butterfly/butterfly_13n.jpg,television/television_11s.jpg
0,blocked_3_b4.png,cheese/cheese_09s.jpg,paperclip/paperclip_02s.jpg,wine/wine_03s.jpg,chair/chair_05s.jpg,carrot/carrot_05s.jpg,scarf/scarf_01s.jpg,knife/knife_08s.jpg,yo-yo/yo-yo_13s.jpg,ice_cream/ice_cream_09s.jpg,wasp/wasp_15n.jpg,car/car_01b.jpg,chocolate/chocolate_05s.jpg,computer/computer_11s.jpg,stapler/stapler_07s.jpg,guitar/guitar_13s.jpg,nose/nose_12s.jpg
0,blocked_4_b4.png,guitar/guitar_02s.jpg,chocolate/chocolate_01b.jpg,banana/banana_08s.jpg,wasp/wasp_07s.jpg,ladder/ladder_15s.jpg,box/box_04s.jpg,bucket/bucket_07s.jpg,corkscrew/corkscrew_02s.jpg,skirt/skirt_10s.jpg,apple/apple_09s.jpg,carrot/carrot_06n.jpg,guitar/guitar_12s.jpg,knife/knife_05s.jpg,wheelchair/wheelchair_05s.jpg,overalls/overalls_12s.jpg,guitar/guitar_10s.jpg
0,blocked_5_b4.png,microwave/microwave_08s.jpg,gun/gun_03s.jpg,hat/hat_17s.jpg,scarf/scarf_11s.jpg,piano/piano_04n.jpg,knife/knife_14s.jpg,duck/duck_07s.jpg,box/box_04s.jpg,butterfly/butterfly_10s.jpg,nose/nose_02s.jpg,microwave/microwave_01b.jpg,cow/cow_08s.jpg,box/box_09s.jpg,broccoli/broccoli_04s.jpg,microwave/microwave_09s.jpg,wheelchair/wheelchair_11n.jpg
0,blocked_6_b4.png,cow/cow_14n.jpg,hat/hat_03s.jpg,wheel/wheel_10s.jpg,gun/gun_12s.jpg,coffee/coffee_04s.jpg,butterfly/butterfly_05s.jpg,piano/piano_03n.jpg,motorcycle/motorcycle_13s.jpg,paperclip/paperclip_02s.jpg,pillow/pillow_13n.jpg,guitar/guitar_11s.jpg,wheel/wheel_05s.jpg,carrot/carrot_08n.jpg,wheelchair/wheelchair_08s.jpg,hat/hat_07s.jpg,flamingo/flamingo_01b.jpg
0,blocked_7_b4.png,motorcycle/motorcycle_05s.jpg,wine/wine_21s.jpg,stapler/stapler_12s.jpg,cow/cow_13n.jpg,ice_cream/ice_cream_09s.jpg,piano/piano_09n.jpg,table/table_04s.jpg,screwdriver/screwdriver_07s.jpg,banana/banana_05s.jpg,bucket/bucket_06n.jpg,cow/cow_06n.jpg,wheel/wheel_05s.jpg,hat/hat_13s.jpg,chocolate/chocolate_01b.jpg,hat/hat_06s.jpg,coffee/coffee_03s.jpg
0,blocked_8_b4.png,ladder/ladder_15s.jpg,cactus/cactus_11s.jpg,apple/apple_08s.jpg,carrot/carrot_10n.jpg,banana/banana_11s.jpg,microwave/microwave_10s.jpg,butterfly/butterfly_05s.jpg,apple/apple_05s.jpg,butterfly/butterfly_06s.jpg,television/television_10n.jpg,carrot/carrot_10n.jpg,cow/cow_03s.jpg,paperclip/paperclip_02s.jpg,car/car_12s.jpg,yo-yo/yo-yo_03s.jpg,cactus/cactus_12s.jpg
0,blocked_9_b4.png,ice_cream/ice_cream_06s.jpg,basketball/basketball_01b.jpg,scarf/scarf_05s.jpg,wheelchair/wheelchair_07n.jpg,car/car_08s.jpg,sword/sword_03s.jpg,ice_cream/ice_cream_07s.jpg,duck/duck_08s.jpg,ice_cream/ice_cream_06s.jpg,car/car_03s.jpg,hat/hat_17s.jpg,robot/robot_07s.jpg,wine/wine_05s.jpg,sword/sword_12s.jpg,tree/tree_08s.jpg,sword/sword_11s.jpg
