,mask_name,0_0,0_1,0_2,0_3,1_0,1_1,1_2,1_3,2_0,2_1,2_2,2_3,3_0,3_1,3_2,3_3
0,blocked_0_b4.png,license_plate/license_plate_08s.jpg,apple/apple_11s.jpg,duck/duck_13s.jpg,pillow/pillow_09s.jpg,yo-yo/yo-yo_05s.jpg,butterfly/butterfly_03s.jpg,coffee/coffee_03s.jpg,paperclip/paperclip_03s.jpg,hat/hat_09s.jpg,cow/cow_04s.jpg,license_plate/license_plate_06s.jpg,broccoli/broccoli_08s.jpg,chocolate/chocolate_12s.jpg,corkscrew/corkscrew_07s.jpg,corkscrew/corkscrew_06s.jpg,license_plate/license_plate_08s.jpg
0,blocked_1_b4.png,apple/apple_01b.jpg,wasp/wasp_01b.jpg,computer/computer_04s.jpg,banana/banana_05s.jpg,wheelchair/wheelchair_12n.jpg,robot/robot_15n.jpg,cheese/cheese_10s.jpg,wine/wine_08s.jpg,nose/nose_01b.jpg,scarf/scarf_05s.jpg,robot/robot_05s.jpg,license_plate/license_plate_09s.jpg,flamingo/flamingo_02s.jpg,yo-yo/yo-yo_14s.jpg,pizza/pizza_04s.jpg,paperclip/paperclip_07s.jpg
0,blocked_2_b4.png,wine/wine_06s.jpg,cheese/cheese_12s.jpg,nose/nose_06s.jpg,chair/chair_02s.jpg,ladder/ladder_09s.jpg,cow/cow_10s.jpg,pizza/pizza_05s.jpg,cow/cow_15n.jpg,cow/cow_03s.jpg,nose/nose_04s.jpg,chair/chair_05s.jpg,candle/candle_07n.jpg,banana/banana_03s.jpg,knife/knife_07s.jpg,table/table_03s.jpg,license_plate/license_plate_01b.jpg
0,blocked_3_b4.png,stapler/stapler_08s.jpg,scarf/scarf_05s.jpg,gun/gun_10s.jpg,television/television_10n.jpg,nose/nose_10s.jpg,ice_cream/ice_cream_08s.jpg,knife/knife_12s.jpg,hat/hat_05s.jpg,ice_cream/ice_cream_03s.jpg,corkscrew/corkscrew_12s.jpg,bandage/bandage_03s.jpg,cheese/cheese_14n.jpg,ice_cream/ice_cream_05s.jpg,pizza/pizza_11s.jpg,piano/piano_11n.jpg,scarf/scarf_16s.jpg
0,blocked_4_b4.png,scarf/scarf_08s.jpg,duck/duck_04s.jpg,cheese/cheese_07s.jpg,piano/piano_08n.jpg,sword/sword_02s.jpg,chocolate/chocolate_08s.jpg,broccoli/broccoli_12s.jpg,duck/duck_11s.jpg,paperclip/paperclip_11s.jpg,knife/knife_03s.jpg,cactus/cactus_05n.jpg,guitar/guitar_09n.jpg,knife/knife_09s.jpg,computer/computer_05s.jpg,license_plate/license_plate_01b.jpg,corkscrew/corkscrew_01b.jpg
0,blocked_5_b4.png,flamingo/flamingo_11s.jpg,basketball/basketball_01b.jpg,robot/robot_14s.jpg,table/table_01b.jpg,piano/piano_01b.jpg,basketball/basketball_11s.jpg,wine/wine_12s.jpg,nose/nose_12s.jpg,guitar/guitar_08s.jpg,stapler/stapler_08s.jpg,scarf/scarf_12s.jpg,corkscrew/corkscrew_01b.jpg,nose/nose_07s.jpg,overalls/overalls_04s.jpg,chocolate/chocolate_11s.jpg,broccoli/broccoli_13s.jpg
0,blocked_6_b4.png,chair/chair_04s.jpg,license_plate/license_plate_03s.jpg,flamingo/flamingo_19s.jpg,robot/robot_07s.jpg,banana/banana_07s.jpg,television/television_02n.jpg,wasp/wasp_07s.jpg,wheel/wheel_09s.jpg,piano/piano_06n.jpg,duck/duck_01b.jpg,chair/chair_10s.jpg,nose/nose_05s.jpg,butterfly/butterfly_03s.jpg,cactus/cactus_02s.jpg,pillow/pillow_01b.jpg,wasp/wasp_01b.jpg
0,blocked_7_b4.png,flamingo/flamingo_05s.jpg,robot/robot_01b.jpg,banana/banana_13s.jpg,coffee/coffee_03s.jpg,cheese/cheese_02s.jpg,flamingo/flamingo_01b.jpg,butterfly/butterfly_04s.jpg,chair/chair_11s.jpg,robot/robot_07s.jpg,stapler/stapler_03s.jpg,cheese/cheese_08s.jpg,scarf/scarf_05s.jpg,pillow/pillow_06s.jpg,cheese/cheese_03s.jpg,scarf/scarf_05s.jpg,yo-yo/yo-yo_07s.jpg
0,blocked_8_b4.png,wine/wine_13s.jpg,hat/hat_16s.jpg,knife/knife_12s.jpg,yo-yo/yo-yo_13s.jpg,paperclip/paperclip_05s.jpg,sword/sword_09s.jpg,refrigerator/refrigerator_01b.jpg,hat/hat_06s.jpg,knife/knife_15s.jpg,table/table_03s.jpg,hat/hat_02s.jpg,sword/sword_10s.jpg,chocolate/chocolate_04n.jpg,nose/nose_06s.jpg,bandage/bandage_07s.jpg,apple/apple_05s.jpg
0,blocked_9_b4.png,pillow/pillow_06s.jpg,piano/piano_05n.jpg,wine/wine_01b.jpg,screwdriver/screwdriver_12s.jpg,table/table_11s.jpg,bandage/bandage_02s.jpg,cow/cow_10s.jpg,license_plate/license_plate_10s.jpg,skirt/skirt_13s.jpg,flamingo/flamingo_07s.jpg,motorcycle/motorcycle_07s.jpg,pizza/pizza_06s.jpg,coffee/coffee_07s.jpg,broccoli/broccoli_12s.jpg,dog/dog_06s.jpg,ladder/ladder_09s.jpg
