,mask_name,0_0,0_1,0_2,0_3,1_0,1_1,1_2,1_3,2_0,2_1,2_2,2_3,3_0,3_1,3_2,3_3
0,blocked_0_b4.png,stapler/stapler_11s.jpg,skirt/skirt_14s.jpg,apple/apple_02s.jpg,car/car_11s.jpg,cactus/cactus_11s.jpg,flamingo/flamingo_02s.jpg,sword/sword_09s.jpg,yo-yo/yo-yo_13s.jpg,motorcycle/motorcycle_01b.jpg,skirt/skirt_15s.jpg,wine/wine_02s.jpg,banana/banana_11s.jpg,butterfly/butterfly_02s.jpg,car/car_07s.jpg,hockey_stick/hockey_stick_02s.jpg,car/car_03s.jpg
0,blocked_1_b4.png,chocolate/chocolate_01b.jpg,yo-yo/yo-yo_08s.jpg,apple/apple_03s.jpg,hat/hat_04s.jpg,guitar/guitar_13s.jpg,paperclip/paperclip_05s.jpg,scarf/scarf_08s.jpg,wine/wine_02s.jpg,computer/computer_08s.jpg,chocolate/chocolate_06s.jpg,guitar/guitar_13s.jpg,corkscrew/corkscrew_11s.jpg,cactus/cactus_06s.jpg,skirt/skirt_13s.jpg,motorcycle/motorcycle_09s.jpg,robot/robot_04s.jpg
0,blocked_2_b4.png,piano/piano_13n.jpg,coffee/coffee_03s.jpg,box/box_04s.jpg,box/box_04s.jpg,table/table_08s.jpg,butterfly/butterfly_09s.jpg,cactus/cactus_06s.jpg,stapler/stapler_07s.jpg,wine/wine_20s.jpg,screwdriver/screwdriver_02s.jpg,hockey_stick/hockey_stick_02s.jpg,computer/computer_02s.jpg,guitar/guitar_10s.jpg,guitar/guitar_02s.jpg,banana/banana_13s.jpg,coffee/coffee_04s.jpg
0,blocked_3_b4.png,banana/banana_13s.jpg,nose/nose_09s.jpg,microwave/microwave_04s.jpg,knife/knife_03s.jpg,overalls/overalls_11s.jpg,license_plate/license_plate_02s.jpg,pizza/pizza_09s.jpg,ear/ear_06s.jpg,hat/hat_13s.jpg,banana/banana_01b.jpg,license_plate/license_plate_10s.jpg,sword/sword_10s.jpg,chocolate/chocolate_06s.jpg,robot/robot_12s.jpg,flamingo/flamingo_15s.jpg,dog/dog_07s.jpg
0,blocked_4_b4.png,motorcycle/motorcycle_12s.jpg,chair/chair_01b.jpg,bucket/bucket_12s.jpg,pizza/pizza_09s.jpg,refrigerator/refrigerator_11s.jpg,wasp/wasp_01b.jpg,piano/piano_07n.jpg,overalls/overalls_10s.jpg,microwave/microwave_11s.jpg,chocolate/chocolate_14n.jpg,sword/sword_07s.jpg,microwave/microwave_10s.jpg,apple/apple_03s.jpg,wheel/wheel_08s.jpg,ear/ear_10s.jpg,wheelchair/wheelchair_09n.jpg
0,blocked_5_b4.png,robot/robot_06s.jpg,television/television_10n.jpg,hockey_stick/hockey_stick_08s.jpg,duck/duck_10s.jpg,stapler/stapler_09s.jpg,wheelchair/wheelchair_03n.jpg,basketball/basketball_12s.jpg,yo-yo/yo-yo_04s.jpg,wasp/wasp_05s.jpg,computer/computer_07s.jpg,chocolate/chocolate_06s.jpg,box/box_05s.jpg,duck/duck_01b.jpg,pizza/pizza_03s.jpg,overalls/overalls_06s.jpg,carrot/carrot_07s.jpg
0,blocked_6_b4.png,screwdriver/screwdriver_14s.jpg,pizza/pizza_01b.jpg,carrot/carrot_05s.jpg,wine/wine_17s.jpg,computer/computer_06n.jpg,bandage/bandage_05s.jpg,yo-yo/yo-yo_03s.jpg,chocolate/chocolate_12s.jpg,bucket/bucket_11s.jpg,banana/banana_12s.jpg,chair/chair_09s.jpg,gun/gun_12s.jpg,pillow/pillow_07s.jpg,dog/dog_06s.jpg,hat/hat_01b.jpg,chair/chair_10s.jpg
0,blocked_7_b4.png,sword/sword_05s.jpg,carrot/carrot_04n.jpg,ear/ear_11s.jpg,computer/computer_06n.jpg,apple/apple_02s.jpg,pizza/pizza_02s.jpg,gun/gun_07n.jpg,motorcycle/motorcycle_07s.jpg,ice_cream/ice_cream_05s.jpg,tree/tree_04s.jpg,microwave/microwave_12s.jpg,sword/sword_08s.jpg,knife/knife_01b.jpg,banana/banana_13s.jpg,ice_cream/ice_cream_08s.jpg,carrot/carrot_06n.jpg
0,blocked_8_b4.png,gun/gun_11s.jpg,flamingo/flamingo_13s.jpg,banana/banana_03s.jpg,motorcycle/motorcycle_05s.jpg,candle/candle_10n.jpg,hat/hat_16s.jpg,pizza/pizza_08s.jpg,wasp/wasp_08s.jpg,sword/sword_02s.jpg,butterfly/butterfly_12n.jpg,butterfly/butterfly_16n.jpg,butterfly/butterfly_10s.jpg,chocolate/chocolate_09s.jpg,tree/tree_07s.jpg,chocolate/chocolate_13s.jpg,pillow/pillow_12s.jpg
0,blocked_9_b4.png,scarf/scarf_13s.jpg,robot/robot_10s.jpg,cactus/cactus_08n.jpg,banana/banana_01b.jpg,cactus/cactus_02s.jpg,carrot/carrot_04n.jpg,car/car_12s.jpg,refrigerator/refrigerator_08s.jpg,box/box_03s.jpg,yo-yo/yo-yo_05s.jpg,coffee/coffee_10s.jpg,nose/nose_07s.jpg,sword/sword_06s.jpg,pizza/pizza_11s.jpg,basketball/basketball_09s.jpg,wheel/wheel_03s.jpg
