,mask_name,0_0,0_1,0_2,0_3,1_0,1_1,1_2,1_3,2_0,2_1,2_2,2_3,3_0,3_1,3_2,3_3
0,blocked_0_b4.png,coffee/coffee_14s.jpg,scarf/scarf_15s.jpg,hockey_stick/hockey_stick_10s.jpg,dog/dog_07s.jpg,gun/gun_08n.jpg,guitar/guitar_17n.jpg,robot/robot_13s.jpg,microwave/microwave_08s.jpg,banana/banana_05s.jpg,car/car_03s.jpg,cactus/cactus_12s.jpg,ice_cream/ice_cream_08s.jpg,flamingo/flamingo_14s.jpg,bandage/bandage_07s.jpg,wasp/wasp_10s.jpg,robot/robot_11s.jpg
0,blocked_1_b4.png,ice_cream/ice_cream_01b.jpg,cactus/cactus_07s.jpg,guitar/guitar_12s.jpg,butterfly/butterfly_16n.jpg,screwdriver/screwdriver_13s.jpg,gun/gun_06s.jpg,hockey_stick/hockey_stick_10s.jpg,banana/banana_06s.jpg,carrot/carrot_05s.jpg,flamingo/flamingo_02s.jpg,microwave/microwave_12s.jpg,cactus/cactus_12s.jpg,piano/piano_08n.jpg,wine/wine_17s.jpg,ear/ear_02s.jpg,hockey_stick/hockey_stick_06s.jpg
0,blocked_2_b4.png,wasp/wasp_15n.jpg,chair/chair_02s.jpg,piano/piano_03n.jpg,candle/candle_05n.jpg,nose/nose_02s.jpg,bandage/bandage_09s.jpg,carrot/carrot_09s.jpg,bucket/bucket_05s.jpg,flamingo/flamingo_05s.jpg,dog/dog_08s.jpg,apple/apple_09s.jpg,wine/wine_03s.jpg,guitar/guitar_10s.jpg,pizza/pizza_10s.jpg,ladder/ladder_01b.jpg,refrigerator/refrigerator_08s.jpg
0,blocked_3_b4.png,apple/apple_02s.jpg,sword/sword_12s.jpg,ear/ear_09s.jpg,scarf/scarf_03s.jpg,broccoli/broccoli_03s.jpg,hat/hat_15s.jpg,motorcycle/motorcycle_03s.jpg,wheelchair/wheelchair_09n.jpg,overalls/overalls_06s.jpg,cactus/cactus_10s.jpg,apple/apple_07s.jpg,microwave/microwave_09s.jpg,refrigerator/refrigerator_10s.jpg,flamingo/flamingo_22s.jpg,hat/hat_10s.jpg,hat/hat_09s.jpg
0,blocked_4_b4.png,banana/banana_05s.jpg,nose/nose_06s.jpg,box/box_03s.jpg,license_plate/license_plate_12s.jpg,basketball/basketball_11s.jpg,butterfly/butterfly_12n.jpg,piano/piano_04n.jpg,overalls/overalls_11s.jpg,cow/cow_11s.jpg,wheel/wheel_09s.jpg,chocolate/chocolate_12s.jpg,hat/hat_06s.jpg,wine/wine_09s.jpg,basketball/basketball_01b.jpg,candle/candle_01b.jpg,robot/robot_15n.jpg
0,blocked_5_b4.png,sword/sword_04s.jpg,wheel/wheel_07s.jpg,wine/wine_08s.jpg,dog/dog_03s.jpg,yo-yo/yo-yo_14s.jpg,flamingo/flamingo_08s.jpg,hockey_stick/hockey_stick_10s.jpg,wheel/wheel_09s.jpg,wasp/wasp_14s.jpg,motorcycle/motorcycle_13s.jpg,wasp/wasp_01b.jpg,gun/gun_07n.jpg,overalls/overalls_03s.jpg,screwdriver/screwdriver_03s.jpg,ice_cream/ice_cream_02s.jpg,car/car_02s.jpg
0,blocked_6_b4.png,paperclip/paperclip_12s.jpg,television/television_01b.jpg,wasp/wasp_04s.jpg,banana/banana_04s.jpg,chocolate/chocolate_05s.jpg,motorcycle/motorcycle_04s.jpg,knife/knife_03s.jpg,knife/knife_15s.jpg,ladder/ladder_10s.jpg,carrot/carrot_03s.jpg,table/table_06s.jpg,scarf/scarf_10s.jpg,ladder/ladder_02s.jpg,guitar/guitar_06s.jpg,coffee/coffee_12s.jpg,table/table_09s.jpg
0,blocked_7_b4.png,car/car_03s.jpg,duck/duck_04s.jpg,wheelchair/wheelchair_12n.jpg,nose/nose_11s.jpg,ladder/ladder_03s.jpg,screwdriver/screwdriver_15n.jpg,knife/knife_13s.jpg,corkscrew/corkscrew_03s.jpg,computer/computer_07s.jpg,overalls/overalls_04s.jpg,guitar/guitar_13s.jpg,wine/wine_07s.jpg,basketball/basketball_04s.jpg,sword/sword_05s.jpg,broccoli/broccoli_04s.jpg,carrot/carrot_09s.jpg
0,blocked_8_b4.png,wasp/wasp_11s.jpg,pillow/pillow_08s.jpg,car/car_02s.jpg,wasp/wasp_08s.jpg,ladder/ladder_11s.jpg,knife/knife_09s.jpg,broccoli/broccoli_13s.jpg,hat/hat_08s.jpg,hockey_stick/hockey_stick_10s.jpg,flamingo/flamingo_08s.jpg,corkscrew/corkscrew_01b.jpg,refrigerator/refrigerator_02s.jpg,ice_cream/ice_cream_11s.jpg,pizza/pizza_06s.jpg,box/box_08s.jpg,stapler/stapler_10s.jpg
0,blocked_9_b4.png,refrigerator/refrigerator_04s.jpg,computer/computer_07s.jpg,hat/hat_06s.jpg,carrot/carrot_02s.jpg,banana/banana_09s.jpg,pizza/pizza_13n.jpg,license_plate/license_plate_08s.jpg,wasp/wasp_12s.jpg,wasp/wasp_12s.jpg,cactus/cactus_10s.jpg,overalls/overalls_03s.jpg,piano/piano_08n.jpg,ladder/ladder_05s.jpg,duck/duck_03s.jpg,butterfly/butterfly_16n.jpg,computer/computer_12s.jpg
