,mask_name,0_0,0_1,0_2,0_3,1_0,1_1,1_2,1_3,2_0,2_1,2_2,2_3,3_0,3_1,3_2,3_3
0,blocked_0_b4.png,cactus/cactus_05n.jpg,banana/banana_11s.jpg,bandage/bandage_06s.jpg,duck/duck_05s.jpg,wasp/wasp_05s.jpg,chocolate/chocolate_04n.jpg,duck/duck_13s.jpg,banana/banana_09s.jpg,guitar/guitar_16n.jpg,guitar/guitar_16n.jpg,guitar/guitar_12s.jpg,overalls/overalls_07s.jpg,guitar/guitar_09n.jpg,ladder/ladder_01b.jpg,ladder/ladder_08s.jpg,dog/dog_07s.jpg
0,blocked_1_b4.png,basketball/basketball_01b.jpg,knife/knife_04s.jpg,license_plate/license_plate_05s.jpg,television/television_07s.jpg,hat/hat_14s.jpg,piano/piano_13n.jpg,flamingo/flamingo_05s.jpg,license_plate/license_plate_07s.jpg,overalls/overalls_03s.jpg,wine/wine_01b.jpg,microwave/microwave_04s.jpg,gun/gun_10s.jpg,table/table_01b.jpg,robot/robot_15n.jpg,wine/wine_10s.jpg,dog/dog_08s.jpg
0,blocked_2_b4.png,overalls/overalls_05s.jpg,broccoli/broccoli_05s.jpg,knife/knife_04s.jpg,dog/dog_12s.jpg,pizza/pizza_03s.jpg,dog/dog_01b.jpg,robot/robot_08s.jpg,wine/wine_11s.jpg,nose/nose_05s.jpg,cow/cow_06n.jpg,wasp/wasp_03s.jpg,butterfly/butterfly_15n.jpg,flamingo/flamingo_05s.jpg,candle/candle_12n.jpg,chocolate/chocolate_06s.jpg,table/table_01b.jpg
0,blocked_3_b4.png,overalls/overalls_12s.jpg,cactus/cactus_01b.jpg,corkscrew/corkscrew_06s.jpg,piano/piano_10n.jpg,banana/banana_03s.jpg,corkscrew/corkscrew_05s.jpg,wheel/wheel_12s.jpg,motorcycle/motorcycle_14n.jpg,coffee/coffee_05s.jpg,bucket/bucket_05s.jpg,duck/duck_12s.jpg,duck/duck_04s.jpg,skirt/skirt_01b.jpg,refrigerator/refrigerator_10s.jpg,nose/nose_11s.jpg,gun/gun_05s.jpg
0,blocked_4_b4.png,bandage/bandage_12s.jpg,flamingo/flamingo_07s.jpg,guitar/guitar_17n.jpg,piano/piano_11n.jpg,license_plate/license_plate_10s.jpg,hockey_stick/hockey_stick_05s.jpg,robot/robot_01b.jpg,corkscrew/corkscrew_05s.jpg,chair/chair_08s.jpg,knife/knife_05s.jpg,candle/candle_05n.jpg,box/box_09s.jpg,ear/ear_09s.jpg,ladder/ladder_01b.jpg,television/television_03s.jpg,piano/piano_04n.jpg
0,blocked_5_b4.png,license_plate/license_plate_10s.jpg,car/car_05s.jpg,ice_cream/ice_cream_04s.jpg,coffee/coffee_11s.jpg,knife/knife_07s.jpg,microwave/microwave_12s.jpg,basketball/basketball_10s.jpg,wheel/wheel_01b.jpg,wheel/wheel_04s.jpg,table/table_01b.jpg,pizza/pizza_08s.jpg,coffee/coffee_06s.jpg,skirt/skirt_01b.jpg,box/box_05s.jpg,scarf/scarf_07s.jpg,yo-yo/yo-yo_07s.jpg
0,blocked_6_b4.png,yo-yo/yo-yo_07s.jpg,sword/sword_13s.jpg,dog/dog_09s.jpg,scarf/scarf_11s.jpg,cactus/cactus_10s.jpg,wasp/wasp_01b.jpg,television/television_06s.jpg,bandage/bandage_03s.jpg,scarf/scarf_08s.jpg,overalls/overalls_12s.jpg,wine/wine_03s.jpg,coffee/coffee_01b.jpg,broccoli/broccoli_01b.jpg,robot/robot_08s.jpg,tree/tree_05s.jpg,chocolate/chocolate_06s.jpg
0,blocked_7_b4.png,pillow/pillow_02s.jpg,carrot/carrot_09s.jpg,skirt/skirt_11s.jpg,ear/ear_08s.jpg,basketball/basketball_10s.jpg,candle/candle_05n.jpg,paperclip/paperclip_02s.jpg,paperclip/paperclip_11s.jpg,television/television_01b.jpg,paperclip/paperclip_01s.jpg,microwave/microwave_09s.jpg,broccoli/broccoli_06s.jpg,pizza/pizza_06s.jpg,hat/hat_06s.jpg,table/table_11s.jpg,wine/wine_17s.jpg
0,blocked_8_b4.png,knife/knife_06s.jpg,candle/candle_05n.jpg,table/table_03s.jpg,skirt/skirt_05s.jpg,piano/piano_13n.jpg,hat/hat_01b.jpg,ladder/ladder_15s.jpg,ladder/ladder_10s.jpg,apple/apple_06s.jpg,corkscrew/corkscrew_01b.jpg,wheel/wheel_02s.jpg,paperclip/paperclip_02s.jpg,pillow/pillow_10s.jpg,basketball/basketball_09s.jpg,wasp/wasp_03s.jpg,tree/tree_06s.jpg
0,blocked_9_b4.png,basketball/basketball_09s.jpg,piano/piano_12n.jpg,banana/banana_12s.jpg,sword/sword_12s.jpg,pizza/pizza_09s.jpg,cheese/cheese_05n.jpg,piano/piano_04n.jpg,piano/piano_09n.jpg,robot/robot_12s.jpg,cheese/cheese_01b.jpg,dog/dog_04s.jpg,corkscrew/corkscrew_05s.jpg,duck/duck_07s.jpg,butterfly/butterfly_07s.jpg,microwave/microwave_10s.jpg,yo-yo/yo-yo_02s.jpg
