,mask_name,0_0,0_1,0_2,0_3,1_0,1_1,1_2,1_3,2_0,2_1,2_2,2_3,3_0,3_1,3_2,3_3
0,blocked_0_b4.png,flamingo/flamingo_08s.jpg,wheel/wheel_04s.jpg,chair/chair_12s.jpg,nose/nose_08s.jpg,apple/apple_11s.jpg,dog/dog_04s.jpg,wasp/wasp_11s.jpg,wheel/wheel_08s.jpg,stapler/stapler_09s.jpg,basketball/basketball_08s.jpg,hockey_stick/hockey_stick_01b.jpg,flamingo/flamingo_13s.jpg,skirt/skirt_05s.jpg,cheese/cheese_06s.jpg,flamingo/flamingo_17s.jpg,screwdriver/screwdriver_01s.jpg
0,blocked_1_b4.png,carrot/carrot_03s.jpg,butterfly/butterfly_09s.jpg,basketball/basketball_03s.jpg,flamingo/flamingo_01b.jpg,robot/robot_03n.jpg,tree/tree_04s.jpg,duck/duck_04s.jpg,scarf/scarf_01s.jpg,ear/ear_10s.jpg,television/television_05s.jpg,wasp/wasp_13n.jpg,cheese/cheese_10s.jpg,ear/ear_06s.jpg,tree/tree_01b.jpg,gun/gun_08n.jpg,tree/tree_03s.jpg
0,blocked_2_b4.png,computer/computer_03n.jpg,gun/gun_05s.jpg,knife/knife_12s.jpg,sword/sword_12s.jpg,banana/banana_13s.jpg,bucket/bucket_02n.jpg,microwave/microwave_05s.jpg,knife/knife_04s.jpg,knife/knife_01b.jpg,overalls/overalls_05s.jpg,basketball/basketball_06s.jpg,sword/sword_06s.jpg,carrot/carrot_06n.jpg,coffee/coffee_07s.jpg,chair/chair_07s.jpg,apple/apple_09s.jpg
0,blocked_3_b4.png,nose/nose_13s.jpg,wheelchair/wheelchair_07n.jpg,yo-yo/yo-yo_01s.jpg,flamingo/flamingo_09s.jpg,cheese/cheese_12s.jpg,piano/piano_02n.jpg,cactus/cactus_12s.jpg,corkscrew/corkscrew_09s.jpg,piano/piano_05n.jpg,coffee/coffee_12s.jpg,pizza/pizza_13n.jpg,duck/duck_13s.jpg,scarf/scarf_13s.jpg,wheelchair/wheelchair_01b.jpg,paperclip/paperclip_10s.jpg,computer/computer_10n.jpg
0,blocked_4_b4.png,butterfly/butterfly_02s.jpg,basketball/basketball_11s.jpg,carrot/carrot_04n.jpg,basketball/basketball_03s.jpg,refrigerator/refrigerator_12s.jpg,pillow/pillow_04s.jpg,wasp/wasp_12s.jpg,box/box_05s.jpg,chocolate/chocolate_11s.jpg,wine/wine_15s.jpg,sword/sword_04s.jpg,chocolate/chocolate_08s.jpg,stapler/stapler_08s.jpg,guitar/guitar_03s.jpg,refrigerator/refrigerator_10s.jpg,apple/apple_01b.jpg
0,blocked_5_b4.png,tree/tree_09s.jpg,ladder/ladder_04s.jpg,piano/piano_10n.jpg,wine/wine_02s.jpg,robot/robot_04s.jpg,wheel/wheel_03s.jpg,pillow/pillow_13n.jpg,butterfly/butterfly_12n.jpg,computer/computer_01b.jpg,paperclip/paperclip_10s.jpg,banana/banana_01b.jpg,wasp/wasp_04s.jpg,dog/dog_04s.jpg,pillow/pillow_11s.jpg,guitar/guitar_07s.jpg,basketball/basketball_04s.jpg
0,blocked_6_b4.png,cow/cow_02s.jpg,cheese/cheese_15s.jpg,pizza/pizza_08s.jpg,microwave/microwave_03s.jpg,ladder/ladder_06s.jpg,tree/tree_04s.jpg,ear/ear_04s.jpg,knife/knife_08s.jpg,banana/banana_12s.jpg,chair/chair_09s.jpg,television/television_07s.jpg,pizza/pizza_06s.jpg,corkscrew/corkscrew_09s.jpg,wheelchair/wheelchair_08s.jpg,chocolate/chocolate_02s.jpg,piano/piano_05n.jpg
0,blocked_7_b4.png,cactus/cactus_11s.jpg,refrigerator/refrigerator_07s.jpg,chocolate/chocolate_10s.jpg,basketball/basketball_10s.jpg,wheel/wheel_08s.jpg,carrot/carrot_07s.jpg,yo-yo/yo-yo_04s.jpg,wheel/wheel_09s.jpg,wine/wine_05s.jpg,pizza/pizza_11s.jpg,stapler/stapler_10s.jpg,basketball/basketball_07s.jpg,corkscrew/corkscrew_11s.jpg,ear/ear_09s.jpg,wine/wine_18s.jpg,dog/dog_01b.jpg
0,blocked_8_b4.png,flamingo/flamingo_21s.jpg,carrot/carrot_04n.jpg,paperclip/paperclip_02s.jpg,sword/sword_14s.jpg,flamingo/flamingo_05s.jpg,pizza/pizza_13n.jpg,scarf/scarf_11s.jpg,skirt/skirt_06s.jpg,cheese/cheese_15s.jpg,banana/banana_11s.jpg,piano/piano_11n.jpg,scarf/scarf_14s.jpg,flamingo/flamingo_22s.jpg,scarf/scarf_02s.jpg,corkscrew/corkscrew_01b.jpg,apple/apple_12s.jpg
0,blocked_9_b4.png,hockey_stick/hockey_stick_10s.jpg,ladder/ladder_10s.jpg,pillow/pillow_13n.jpg,apple/apple_07s.jpg,hockey_stick/hockey_stick_01b.jpg,chocolate/chocolate_09s.jpg,paperclip/paperclip_09s.jpg,microwave/microwave_02s.jpg,box/box_06s.jpg,guitar/guitar_08s.jpg,apple/apple_06s.jpg,cheese/cheese_04s.jpg,coffee/coffee_01b.jpg,scarf/scarf_10s.jpg,knife/knife_06s.jpg,wheel/wheel_12s.jpg
