,mask_name,0_0,0_1,0_2,0_3,1_0,1_1,1_2,1_3,2_0,2_1,2_2,2_3,3_0,3_1,3_2,3_3
0,blocked_0_b4.png,tree/tree_10s.jpg,cow/cow_15n.jpg,cow/cow_03s.jpg,duck/duck_01b.jpg,apple/apple_06s.jpg,hockey_stick/hockey_stick_05s.jpg,wasp/wasp_07s.jpg,bandage/bandage_05s.jpg,tree/tree_12s.jpg,flamingo/flamingo_22s.jpg,screwdriver/screwdriver_12s.jpg,bucket/bucket_10s.jpg,pillow/pillow_09s.jpg,apple/apple_03s.jpg,computer/computer_09n.jpg,chocolate/chocolate_11s.jpg
0,blocked_1_b4.png,cow/cow_07s.jpg,ice_cream/ice_cream_12s.jpg,overalls/overalls_08s.jpg,butterfly/butterfly_01b.jpg,pizza/pizza_13n.jpg,screwdriver/screwdriver_11s.jpg,dog/dog_12s.jpg,banana/banana_01b.jpg,paperclip/paperclip_03s.jpg,apple/apple_04s.jpg,nose/nose_12s.jpg,carrot/carrot_10n.jpg,pillow/pillow_10s.jpg,broccoli/broccoli_02s.jpg,computer/computer_05s.jpg,cheese/cheese_15s.jpg
0,blocked_2_b4.png,chair/chair_02s.jpg,carrot/carrot_02s.jpg,butterfly/butterfly_12n.jpg,pillow/pillow_12s.jpg,pizza/pizza_09s.jpg,cheese/cheese_06s.jpg,skirt/skirt_13s.jpg,microwave/microwave_06s.jpg,table/table_07s.jpg,license_plate/license_plate_05s.jpg,candle/candle_09n.jpg,chair/chair_04s.jpg,stapler/stapler_12s.jpg,apple/apple_07s.jpg,robot/robot_09s.jpg,pizza/pizza_04s.jpg
0,blocked_3_b4.png,chocolate/chocolate_14n.jpg,knife/knife_10s.jpg,tree/tree_11s.jpg,sword/sword_01b.jpg,robot/robot_07s.jpg,ear/ear_05s.jpg,flamingo/flamingo_01b.jpg,broccoli/broccoli_07s.jpg,pizza/pizza_05s.jpg,ice_cream/ice_cream_07s.jpg,ladder/ladder_11s.jpg,piano/piano_11n.jpg,pillow/pillow_11s.jpg,tree/tree_09s.jpg,hat/hat_09s.jpg,yo-yo/yo-yo_02s.jpg
0,blocked_4_b4.png,flamingo/flamingo_03s.jpg,pizza/pizza_14s.jpg,ladder/ladder_04s.jpg,television/television_08s.jpg,broccoli/broccoli_02s.jpg,overalls/overalls_08s.jpg,dog/dog_07s.jpg,nose/nose_04s.jpg,flamingo/flamingo_11s.jpg,ear/ear_08s.jpg,screwdriver/screwdriver_10s.jpg,butterfly/butterfly_10s.jpg,computer/computer_11s.jpg,gun/gun_04s.jpg,stapler/stapler_04s.jpg,motorcycle/motorcycle_09s.jpg
0,blocked_5_b4.png,sword/sword_06s.jpg,skirt/skirt_08s.jpg,hockey_stick/hockey_stick_03s.jpg,hat/hat_12s.jpg,guitar/guitar_02s.jpg,hat/hat_08s.jpg,nose/nose_06s.jpg,guitar/guitar_16n.jpg,refrigerator/refrigerator_09s.jpg,hat/hat_05s.jpg,yo-yo/yo-yo_05s.jpg,ladder/ladder_09s.jpg,skirt/skirt_15s.jpg,wheel/wheel_10s.jpg,flamingo/flamingo_03s.jpg,screwdriver/screwdriver_13s.jpg
0,blocked_6_b4.png,broccoli/broccoli_10s.jpg,wasp/wasp_12s.jpg,table/table_11s.jpg,ladder/ladder_12s.jpg,scarf/scarf_04s.jpg,refrigerator/refrigerator_04s.jpg,television/television_11s.jpg,butterfly/butterfly_10s.jpg,pizza/pizza_08s.jpg,wine/wine_13s.jpg,ear/ear_10s.jpg,refrigerator/refrigerator_11s.jpg,coffee/coffee_08s.jpg,cow/cow_07s.jpg,ice_cream/ice_cream_01b.jpg,skirt/skirt_07s.jpg
0,blocked_7_b4.png,tree/tree_04s.jpg,tree/tree_09s.jpg,motorcycle/motorcycle_10s.jpg,wine/wine_12s.jpg,butterfly/butterfly_05s.jpg,butterfly/butterfly_08s.jpg,butterfly/butterfly_02s.jpg,bandage/bandage_01b.jpg,pizza/pizza_10s.jpg,knife/knife_01b.jpg,computer/computer_12s.jpg,dog/dog_10s.jpg,paperclip/paperclip_06s.jpg,computer/computer_05s.jpg,screwdriver/screwdriver_06s.jpg,knife/knife_14s.jpg
0,blocked_8_b4.png,overalls/overalls_06s.jpg,basketball/basketball_13s.jpg,sword/sword_14s.jpg,guitar/guitar_06s.jpg,guitar/guitar_01b.jpg,carrot/carrot_03s.jpg,corkscrew/corkscrew_07s.jpg,bucket/bucket_01b.jpg,basketball/basketball_02s.jpg,ladder/ladder_04s.jpg,robot/robot_01b.jpg,ladder/ladder_08s.jpg,ice_cream/ice_cream_01b.jpg,pizza/pizza_04s.jpg,nose/nose_03s.jpg,broccoli/broccoli_02s.jpg
0,blocked_9_b4.png,ear/ear_02s.jpg,wine/wine_06s.jpg,ladder/ladder_08s.jpg,hat/hat_04s.jpg,pizza/pizza_05s.jpg,broccoli/broccoli_07s.jpg,flamingo/flamingo_05s.jpg,flamingo/flamingo_20s.jpg,microwave/microwave_02s.jpg,pizza/pizza_09s.jpg,chocolate/chocolate_14n.jpg,broccoli/broccoli_01b.jpg,flamingo/flamingo_18s.jpg,scarf/scarf_07s.jpg,wine/wine_13s.jpg,paperclip/paperclip_01s.jpg
