,mask_name,0_0,0_1,0_2,0_3,1_0,1_1,1_2,1_3,2_0,2_1,2_2,2_3,3_0,3_1,3_2,3_3
0,blocked_0_b4.png,box/box_09s.jpg,hockey_stick/hockey_stick_08s.jpg,skirt/skirt_07s.jpg,butterfly/butterfly_08s.jpg,wasp/wasp_07s.jpg,scarf/scarf_11s.jpg,overalls/overalls_12s.jpg,gun/gun_05s.jpg,carrot/carrot_05s.jpg,skirt/skirt_06s.jpg,car/car_08s.jpg,pizza/pizza_03s.jpg,cactus/cactus_07s.jpg,paperclip/paperclip_02s.jpg,chocolate/chocolate_11s.jpg,tree/tree_12s.jpg
0,blocked_1_b4.png,computer/computer_11s.jpg,wheelchair/wheelchair_09n.jpg,ear/ear_09s.jpg,duck/duck_01b.jpg,flamingo/flamingo_02s.jpg,scarf/scarf_12s.jpg,basketball/basketball_04s.jpg,cow/cow_11s.jpg,hockey_stick/hockey_stick_04s.jpg,ear/ear_11s.jpg,dog/dog_01b.jpg,knife/knife_08s.jpg,scarf/scarf_15s.jpg,table/table_12s.jpg,wine/wine_15s.jpg,overalls/overalls_04s.jpg
0,blocked_2_b4.png,ear/ear_09s.jpg,cheese/cheese_05n.jpg,cheese/cheese_11s.jpg,wheelchair/wheelchair_04n.jpg,motorcycle/motorcycle_06s.jpg,cactus/cactus_03s.jpg,wine/wine_11s.jpg,duck/duck_10s.jpg,chair/chair_11s.jpg,paperclip/paperclip_09s.jpg,tree/tree_11s.jpg,paperclip/paperclip_08s.jpg,bandage/bandage_07s.jpg,candle/candle_03n.jpg,wheelchair/wheelchair_05s.jpg,apple/apple_03s.jpg
0,blocked_3_b4.png,corkscrew/corkscrew_03s.jpg,ladder/ladder_02s.jpg,bucket/bucket_09n.jpg,bandage/bandage_11s.jpg,broccoli/broccoli_04s.jpg,butterfly/butterfly_06s.jpg,tree/tree_11s.jpg,refrigerator/refrigerator_08s.jpg,refrigerator/refrigerator_07s.jpg,overalls/overalls_08s.jpg,skirt/skirt_10s.jpg,apple/apple_12s.jpg,butterfly/butterfly_02s.jpg,flamingo/flamingo_11s.jpg,carrot/carrot_11s.jpg,bucket/bucket_02n.jpg
0,blocked_4_b4.png,cactus/cactus_01b.jpg,box/box_07s.jpg,ice_cream/ice_cream_11s.jpg,scarf/scarf_02s.jpg,gun/gun_11s.jpg,hockey_stick/hockey_stick_10s.jpg,guitar/guitar_05s.jpg,wasp/wasp_04s.jpg,cheese/cheese_06s.jpg,chair/chair_02s.jpg,cactus/cactus_03s.jpg,overalls/overalls_02s.jpg,pillow/pillow_01b.jpg,screwdriver/screwdriver_06s.jpg,overalls/overalls_08s.jpg,knife/knife_03s.jpg
0,blocked_5_b4.png,scarf/scarf_15s.jpg,skirt/skirt_04s.jpg,knife/knife_13s.jpg,scarf/scarf_01s.jpg,butterfly/butterfly_09s.jpg,apple/apple_06s.jpg,motorcycle/motorcycle_14n.jpg,cactus/cactus_12s.jpg,microwave/microwave_03s.jpg,guitar/guitar_04s.jpg,computer/computer_01b.jpg,broccoli/broccoli_10s.jpg,skirt/skirt_08s.jpg,chocolate/chocolate_01b.jpg,corkscrew/corkscrew_10s.jpg,gun/gun_09s.jpg
0,blocked_6_b4.png,overalls/overalls_09s.jpg,flamingo/flamingo_03s.jpg,banana/banana_09s.jpg,wasp/wasp_09n.jpg,gun/gun_01b.jpg,cactus/cactus_03s.jpg,basketball/basketball_10s.jpg,television/television_05s.jpg,butterfly/butterfly_14n.jpg,bucket/bucket_04s.jpg,wine/wine_25s.jpg,pillow/pillow_07s.jpg,sword/sword_13s.jpg,coffee/coffee_05s.jpg,gun/gun_10s.jpg,corkscrew/corkscrew_06s.jpg
0,blocked_7_b4.png,butterfly/butterfly_14n.jpg,apple/apple_05s.jpg,corkscrew/corkscrew_12s.jpg,ladder/ladder_10s.jpg,chocolate/chocolate_05s.jpg,ice_cream/ice_cream_09s.jpg,wheel/wheel_11s.jpg,hat/hat_12s.jpg,overalls/overalls_09s.jpg,gun/gun_09s.jpg,cheese/cheese_11s.jpg,hat/hat_02s.jpg,nose/nose_05s.jpg,candle/candle_07n.jpg,basketball/basketball_11s.jpg,ladder/ladder_12s.jpg
0,blocked_8_b4.png,sword/sword_06s.jpg,pillow/pillow_03s.jpg,ladder/ladder_09s.jpg,wine/wine_12s.jpg,coffee/coffee_04s.jpg,wheel/wheel_12s.jpg,chocolate/chocolate_12s.jpg,stapler/stapler_11s.jpg,table/table_09s.jpg,wine/wine_05s.jpg,overalls/overalls_11s.jpg,motorcycle/motorcycle_08s.jpg,paperclip/paperclip_11s.jpg,car/car_08s.jpg,cow/cow_02s.jpg,apple/apple_05s.jpg
0,blocked_9_b4.png,bandage/bandage_04s.jpg,chair/chair_10s.jpg,chocolate/chocolate_09s.jpg,yo-yo/yo-yo_04s.jpg,coffee/coffee_03s.jpg,knife/knife_14s.jpg,skirt/skirt_06s.jpg,flamingo/flamingo_12s.jpg,ladder/ladder_07s.jpg,knife/knife_01b.jpg,butterfly/butterfly_10s.jpg,television/television_09s.jpg,hockey_stick/hockey_stick_10s.jpg,flamingo/flamingo_09s.jpg,duck/duck_02s.jpg,skirt/skirt_04s.jpg
