,mask_name,0_0,0_1,0_2,0_3,1_0,1_1,1_2,1_3,2_0,2_1,2_2,2_3,3_0,3_1,3_2,3_3
0,blocked_0_b4.png,broccoli/broccoli_08s.jpg,hockey_stick/hockey_stick_04s.jpg,banana/banana_10s.jpg,paperclip/paperclip_13n.jpg,skirt/skirt_07s.jpg,flamingo/flamingo_21s.jpg,scarf/scarf_06s.jpg,coffee/coffee_14s.jpg,skirt/skirt_06s.jpg,coffee/coffee_05s.jpg,wine/wine_02s.jpg,cactus/cactus_08n.jpg,apple/apple_01b.jpg,corkscrew/corkscrew_10s.jpg,knife/knife_13s.jpg,bucket/bucket_06n.jpg
0,blocked_1_b4.png,bucket/bucket_07s.jpg,chocolate/chocolate_11s.jpg,gun/gun_01b.jpg,hat/hat_03s.jpg,guitar/guitar_06s.jpg,piano/piano_03n.jpg,box/box_04s.jpg,ladder/ladder_12s.jpg,corkscrew/corkscrew_11s.jpg,wasp/wasp_04s.jpg,wasp/wasp_12s.jpg,table/table_08s.jpg,sword/sword_05s.jpg,flamingo/flamingo_06s.jpg,bucket/bucket_07s.jpg,hockey_stick/hockey_stick_03s.jpg
0,blocked_2_b4.png,cheese/cheese_04s.jpg,ice_cream/ice_cream_08s.jpg,robot/robot_09s.jpg,broccoli/broccoli_05s.jpg,gun/gun_01b.jpg,skirt/skirt_14s.jpg,screwdriver/screwdriver_06s.jpg,skirt/skirt_10s.jpg,basketball/basketball_11s.jpg,scarf/scarf_11s.jpg,yo-yo/yo-yo_06s.jpg,scarf/scarf_06s.jpg,piano/piano_13n.jpg,table/table_03s.jpg,guitar/guitar_08s.jpg,paperclip/paperclip_01s.jpg
0,blocked_3_b4.png,duck/duck_08s.jpg,car/car_07s.jpg,knife/knife_04s.jpg,pillow/pillow_05s.jpg,basketball/basketball_12s.jpg,wheel/wheel_12s.jpg,knife/knife_01b.jpg,sword/sword_03s.jpg,stapler/stapler_12s.jpg,broccoli/broccoli_11s.jpg,robot/robot_04s.jpg,license_plate/license_plate_09s.jpg,coffee/coffee_13s.jpg,box/box_10s.jpg,hockey_stick/hockey_stick_08s.jpg,license_plate/license_plate_08s.jpg
0,blocked_4_b4.png,table/table_10n.jpg,knife/knife_07s.jpg,ladder/ladder_03s.jpg,gun/gun_12s.jpg,pillow/pillow_06s.jpg,broccoli/broccoli_14s.jpg,butterfly/butterfly_15n.jpg,yo-yo/yo-yo_06s.jpg,flamingo/flamingo_11s.jpg,hockey_stick/hockey_stick_12s.jpg,ice_cream/ice_cream_09s.jpg,duck/duck_04s.jpg,skirt/skirt_02s.jpg,refrigerator/refrigerator_05s.jpg,nose/nose_04s.jpg,pillow/pillow_12s.jpg
0,blocked_5_b4.png,guitar/guitar_05s.jpg,tree/tree_06s.jpg,table/table_04s.jpg,cow/cow_11s.jpg,gun/gun_11s.jpg,paperclip/paperclip_10s.jpg,car/car_10s.jpg,overalls/overalls_11s.jpg,wine/wine_09s.jpg,cow/cow_05s.jpg,tree/tree_11s.jpg,bandage/bandage_04s.jpg,hat/hat_01b.jpg,nose/nose_10s.jpg,car/car_03s.jpg,table/table_07s.jpg
0,blocked_6_b4.png,motorcycle/motorcycle_04s.jpg,scarf/scarf_10s.jpg,basketball/basketball_12s.jpg,cheese/cheese_14n.jpg,wheel/wheel_01b.jpg,chocolate/chocolate_08s.jpg,piano/piano_09n.jpg,chocolate/chocolate_06s.jpg,license_plate/license_plate_11s.jpg,ladder/ladder_07s.jpg,cheese/cheese_02s.jpg,apple/apple_07s.jpg,table/table_12s.jpg,candle/candle_01b.jpg,butterfly/butterfly_09s.jpg,cow/cow_02s.jpg
0,blocked_7_b4.png,scarf/scarf_10s.jpg,candle/candle_04n.jpg,pizza/pizza_10s.jpg,overalls/overalls_07s.jpg,scarf/scarf_12s.jpg,chocolate/chocolate_14n.jpg,ear/ear_05s.jpg,sword/sword_02s.jpg,paperclip/paperclip_09s.jpg,microwave/microwave_09s.jpg,television/television_06s.jpg,duck/duck_09s.jpg,hat/hat_06s.jpg,dog/dog_05s.jpg,bandage/bandage_11s.jpg,cactus/cactus_02s.jpg
0,blocked_8_b4.png,flamingo/flamingo_01b.jpg,flamingo/flamingo_09s.jpg,skirt/skirt_09s.jpg,sword/sword_08s.jpg,guitar/guitar_12s.jpg,cheese/cheese_07s.jpg,piano/piano_13n.jpg,sword/sword_12s.jpg,duck/duck_11s.jpg,box/box_06s.jpg,hockey_stick/hockey_stick_11s.jpg,wine/wine_07s.jpg,paperclip/paperclip_13n.jpg,broccoli/broccoli_04s.jpg,pizza/pizza_02s.jpg,guitar/guitar_07s.jpg
0,blocked_9_b4.png,carrot/carrot_04n.jpg,cactus/cactus_02s.jpg,apple/apple_09s.jpg,stapler/stapler_12s.jpg,cactus/cactus_05n.jpg,skirt/skirt_06s.jpg,skirt/skirt_13s.jpg,cactus/cactus_01b.jpg,apple/apple_04s.jpg,wasp/wasp_05s.jpg,wine/wine_11s.jpg,microwave/microwave_01b.jpg,guitar/guitar_11s.jpg,chocolate/chocolate_03s.jpg,candle/candle_08n.jpg,yo-yo/yo-yo_06s.jpg
