,mask_name,0_0,0_1,0_2,0_3,1_0,1_1,1_2,1_3,2_0,2_1,2_2,2_3,3_0,3_1,3_2,3_3
0,blocked_0_b4.png,table/table_10n.jpg,computer/computer_11s.jpg,box/box_02s.jpg,table/table_04s.jpg,stapler/stapler_07s.jpg,broccoli/broccoli_01b.jpg,television/television_09s.jpg,chocolate/chocolate_11s.jpg,refrigerator/refrigerator_05s.jpg,basketball/basketball_04s.jpg,screwdriver/screwdriver_10s.jpg,motorcycle/motorcycle_03s.jpg,television/television_03s.jpg,screwdriver/screwdriver_05s.jpg,wheel/wheel_06s.jpg,pillow/pillow_07s.jpg
0,blocked_1_b4.png,paperclip/paperclip_04s.jpg,stapler/stapler_12s.jpg,flamingo/flamingo_16s.jpg,piano/piano_06n.jpg,nose/nose_12s.jpg,flamingo/flamingo_18s.jpg,box/box_09s.jpg,robot/robot_04s.jpg,piano/piano_07n.jpg,chocolate/chocolate_07s.jpg,car/car_07s.jpg,ice_cream/ice_cream_02s.jpg,cow/cow_03s.jpg,gun/gun_12s.jpg,screwdriver/screwdriver_14s.jpg,dog/dog_09s.jpg
0,blocked_2_b4.png,pillow/pillow_12s.jpg,banana/banana_08s.jpg,screwdriver/screwdriver_05s.jpg,scarf/scarf_13s.jpg,guitar/guitar_04s.jpg,broccoli/broccoli_06s.jpg,guitar/guitar_11s.jpg,hat/hat_08s.jpg,dog/dog_01b.jpg,wheel/wheel_08s.jpg,microwave/microwave_07s.jpg,gun/gun_03s.jpg,skirt/skirt_12s.jpg,wine/wine_08s.jpg,apple/apple_07s.jpg,tree/tree_12s.jpg
0,blocked_3_b4.png,hockey_stick/hockey_stick_06s.jpg,wine/wine_20s.jpg,piano/piano_07n.jpg,scarf/scarf_08s.jpg,wine/wine_19s.jpg,wheel/wheel_08s.jpg,cheese/cheese_12s.jpg,cheese/cheese_10s.jpg,wheel/wheel_05s.jpg,hat/hat_16s.jpg,coffee/coffee_02s.jpg,piano/piano_03n.jpg,box/box_12s.jpg,microwave/microwave_11s.jpg,sword/sword_04s.jpg,cactus/cactus_09n.jpg
0,blocked_4_b4.png,apple/apple_11s.jpg,bucket/bucket_03s.jpg,piano/piano_02n.jpg,microwave/microwave_05s.jpg,nose/nose_03s.jpg,ear/ear_06s.jpg,car/car_12s.jpg,knife/knife_07s.jpg,duck/duck_08s.jpg,cow/cow_09s.jpg,flamingo/flamingo_09s.jpg,carrot/carrot_09s.jpg,cow/cow_15n.jpg,flamingo/flamingo_06s.jpg,chocolate/chocolate_06s.jpg,sword/sword_03s.jpg
0,blocked_5_b4.png,wine/wine_23s.jpg,paperclip/paperclip_05s.jpg,skirt/skirt_12s.jpg,candle/candle_08n.jpg,cheese/cheese_09s.jpg,table/table_10n.jpg,pizza/pizza_14s.jpg,banana/banana_12s.jpg,dog/dog_06s.jpg,knife/knife_02s.jpg,tree/tree_11s.jpg,skirt/skirt_11s.jpg,wheelchair/wheelchair_10n.jpg,pillow/pillow_13n.jpg,ear/ear_06s.jpg,candle/candle_03n.jpg
0,blocked_6_b4.png,wine/wine_05s.jpg,license_plate/license_plate_04s.jpg,guitar/guitar_14s.jpg,motorcycle/motorcycle_10s.jpg,dog/dog_01b.jpg,overalls/overalls_03s.jpg,hockey_stick/hockey_stick_02s.jpg,sword/sword_02s.jpg,carrot/carrot_04n.jpg,ice_cream/ice_cream_10s.jpg,motorcycle/motorcycle_02s.jpg,ice_cream/ice_cream_01b.jpg,cactus/cactus_01b.jpg,hockey_stick/hockey_stick_12s.jpg,screwdriver/screwdriver_07s.jpg,broccoli/broccoli_13s.jpg
0,blocked_7_b4.png,overalls/overalls_08s.jpg,skirt/skirt_01b.jpg,car/car_05s.jpg,paperclip/paperclip_05s.jpg,ear/ear_03s.jpg,table/table_05s.jpg,overalls/overalls_06s.jpg,gun/gun_04s.jpg,banana/banana_12s.jpg,paperclip/paperclip_13n.jpg,screwdriver/screwdriver_02s.jpg,guitar/guitar_02s.jpg,guitar/guitar_02s.jpg,pizza/pizza_08s.jpg,motorcycle/motorcycle_01b.jpg,bandage/bandage_11s.jpg
0,blocked_8_b4.png,cheese/cheese_14n.jpg,basketball/basketball_12s.jpg,butterfly/butterfly_09s.jpg,corkscrew/corkscrew_05s.jpg,ice_cream/ice_cream_05s.jpg,wheelchair/wheelchair_10n.jpg,guitar/guitar_09n.jpg,paperclip/paperclip_07s.jpg,yo-yo/yo-yo_04s.jpg,carrot/carrot_10n.jpg,wine/wine_25s.jpg,flamingo/flamingo_01b.jpg,wheelchair/wheelchair_10n.jpg,skirt/skirt_03s.jpg,bucket/bucket_02n.jpg,gun/gun_09s.jpg
0,blocked_9_b4.png,pizza/pizza_09s.jpg,guitar/guitar_05s.jpg,nose/nose_02s.jpg,screwdriver/screwdriver_05s.jpg,broccoli/broccoli_04s.jpg,hat/hat_15s.jpg,knife/knife_13s.jpg,wine/wine_04s.jpg,bucket/bucket_06n.jpg,ice_cream/ice_cream_08s.jpg,box/box_05s.jpg,pizza/pizza_04s.jpg,basketball/basketball_05s.jpg,bandage/bandage_05s.jpg,pillow/pillow_06s.jpg,duck/duck_09s.jpg
